repeat,point_index,session_time_s,point_time_s,cmd_x_mm,cmd_y_mm,is_outlier,edge_fail,raw_pa0,raw_pa5,raw_pa6,ratio_pa5_pa0,ratio_pa6_pa0,ratio_pa5_pa6,poly_pa5sq,poly_pa0pa5,poly_pa0pa6
1,333,52.15600000007544,0.0310000000754371,56,39,False,False,425,516,483,1.2141176470588235,1.1364705882352941,1.0683229813664596,0.266256,0.2193,0.205275
1,333,52.17200000002049,0.0470000000204891,56,39,False,False,422,516,486,1.2227488151658767,1.1516587677725119,1.0617283950617284,0.266256,0.217752,0.205092
1,334,52.28100000007544,0.0,55,39,False,False,413,521,480,1.261501210653753,1.162227602905569,1.0854166666666667,0.271441,0.215173,0.19824
1,334,52.29700000002049,0.0159999999450519,55,39,False,False,413,521,480,1.261501210653753,1.162227602905569,1.0854166666666667,0.271441,0.215173,0.19824
1,334,52.29700000002049,0.0159999999450519,55,39,False,False,410,524,480,1.278048780487805,1.170731707317073,1.0916666666666666,0.274576,0.21484,0.1968
1,334,52.31200000003446,0.0309999999590218,55,39,False,True,410,527,478,1.2853658536585366,1.1658536585365853,1.102510460251046,0.277729,0.21607,0.19598
1,334,52.328000000095926,0.0470000000204891,55,39,False,False,410,524,480,1.278048780487805,1.170731707317073,1.0916666666666666,0.274576,0.21484,0.1968
1,335,52.43700000003446,0.0,54,39,False,False,401,524,478,1.3067331670822944,1.1920199501246882,1.096234309623431,0.274576,0.210124,0.191678
1,335,52.453000000095926,0.0160000000614672,54,39,False,True,404,530,475,1.311881188118812,1.1757425742574257,1.1157894736842104,0.2809,0.21412,0.1919
1,335,52.46900000004098,0.0320000000065192,54,39,False,True,401,530,472,1.3216957605985038,1.1770573566084788,1.1228813559322033,0.2809,0.21253,0.189272
1,335,52.48400000005495,0.0470000000204891,54,39,False,True,401,530,472,1.3216957605985038,1.1770573566084788,1.1228813559322033,0.2809,0.21253,0.189272
1,335,52.48400000005495,0.0470000000204891,54,39,False,True,401,536,475,1.3366583541147132,1.1845386533665836,1.128421052631579,0.287296,0.214936,0.190475
1,336,52.60900000005495,0.0,53,39,False,False,398,533,469,1.3391959798994975,1.178391959798995,1.1364605543710022,0.284089,0.212134,0.186662
1,336,52.60900000005495,0.0,53,39,False,False,398,533,472,1.3391959798994975,1.185929648241206,1.1292372881355932,0.284089,0.212134,0.187856
1,336,52.625,0.0159999999450519,53,39,False,False,398,533,469,1.3391959798994975,1.178391959798995,1.1364605543710022,0.284089,0.212134,0.186662
1,336,52.64000000001397,0.0309999999590218,53,39,False,False,398,533,469,1.3391959798994975,1.178391959798995,1.1364605543710022,0.284089,0.212134,0.186662
1,336,52.65600000007544,0.0470000000204891,53,39,False,False,398,530,469,1.3316582914572865,1.178391959798995,1.1300639658848615,0.2809,0.21094,0.186662
1,337,52.76500000001397,0.0,52,39,False,True,395,536,463,1.3569620253164556,1.1721518987341772,1.1576673866090712,0.287296,0.21172,0.182885
1,337,52.76500000001397,0.0,52,39,False,False,392,530,466,1.3520408163265305,1.1887755102040816,1.1373390557939915,0.2809,0.20776,0.182672
1,337,52.78100000007544,0.0160000000614672,52,39,False,False,392,530,463,1.3520408163265305,1.1811224489795917,1.144708423326134,0.2809,0.20776,0.181496
1,337,52.79700000002049,0.0320000000065192,52,39,False,False,392,530,463,1.3520408163265305,1.1811224489795917,1.144708423326134,0.2809,0.20776,0.181496
1,337,52.828000000095926,0.0630000000819563,52,39,False,False,392,530,463,1.3520408163265305,1.1811224489795917,1.144708423326134,0.2809,0.20776,0.181496
1,338,52.93700000003446,0.0,51,39,False,False,390,524,460,1.3435897435897435,1.1794871794871795,1.1391304347826088,0.274576,0.20436,0.1794
1,338,52.953000000095926,0.0160000000614672,51,39,False,False,390,524,460,1.3435897435897435,1.1794871794871795,1.1391304347826088,0.274576,0.20436,0.1794
1,338,52.96900000004098,0.0320000000065192,51,39,False,False,390,521,463,1.3358974358974358,1.1871794871794872,1.125269978401728,0.271441,0.20319,0.18057
1,338,52.98400000005495,0.0470000000204891,51,39,False,False,387,524,463,1.3540051679586564,1.1963824289405685,1.1317494600431965,0.274576,0.202788,0.179181
1,338,52.98400000005495,0.0470000000204891,51,39,False,False,390,521,460,1.3358974358974358,1.1794871794871795,1.132608695652174,0.271441,0.20319,0.1794
1,339,53.09400000004098,0.0,50,39,False,False,384,513,457,1.3359375,1.1901041666666667,1.1225382932166301,0.263169,0.196992,0.175488
1,339,53.10900000005495,0.0150000000139698,50,39,False,False,384,513,457,1.3359375,1.1901041666666667,1.1225382932166301,0.263169,0.196992,0.175488
1,339,53.125,0.0309999999590218,50,39,False,False,384,513,457,1.3359375,1.1901041666666667,1.1225382932166301,0.263169,0.196992,0.175488
1,339,53.125,0.0309999999590218,50,39,False,False,384,507,454,1.3203125,1.1822916666666667,1.1167400881057268,0.257049,0.194688,0.174336
1,339,53.15600000007544,0.0620000000344589,50,39,False,False,384,510,454,1.328125,1.1822916666666667,1.1233480176211454,0.2601,0.19584,0.174336
1,340,53.26500000001397,0.0,50,40,False,False,381,513,451,1.3464566929133859,1.1837270341207349,1.1374722838137472,0.263169,0.195453,0.171831
1,340,53.26500000001397,0.0,50,40,False,False,381,510,454,1.3385826771653544,1.1916010498687664,1.1233480176211454,0.2601,0.19431,0.172974
1,340,53.28100000007544,0.0160000000614672,50,40,False,False,381,513,451,1.3464566929133859,1.1837270341207349,1.1374722838137472,0.263169,0.195453,0.171831
1,340,53.29700000002049,0.0320000000065192,50,40,False,False,381,510,451,1.3385826771653544,1.1837270341207349,1.130820399113082,0.2601,0.19431,0.171831
1,340,53.31200000003446,0.0470000000204891,50,40,False,False,381,510,451,1.3385826771653544,1.1837270341207349,1.130820399113082,0.2601,0.19431,0.171831
1,341,53.43700000003446,0.0150000000139698,51,40,False,False,381,510,448,1.3385826771653544,1.1758530183727034,1.1383928571428572,0.2601,0.19431,0.170688
1,341,53.43700000003446,0.0150000000139698,51,40,False,False,381,510,451,1.3385826771653544,1.1837270341207349,1.130820399113082,0.2601,0.19431,0.171831
1,341,53.453000000095926,0.0310000000754371,51,40,False,False,381,510,451,1.3385826771653544,1.1837270341207349,1.130820399113082,0.2601,0.19431,0.171831
1,341,53.453000000095926,0.0310000000754371,51,40,False,False,381,510,448,1.3385826771653544,1.1758530183727034,1.1383928571428572,0.2601,0.19431,0.170688
1,341,53.46900000004098,0.0470000000204891,51,40,False,False,381,507,451,1.330708661417323,1.1837270341207349,1.124168514412417,0.257049,0.193167,0.171831
1,342,53.578000000095926,0.0,52,40,False,False,384,510,451,1.328125,1.1744791666666667,1.130820399113082,0.2601,0.19584,0.173184
1,342,53.59400000004098,0.0159999999450519,52,40,False,False,381,510,448,1.3385826771653544,1.1758530183727034,1.1383928571428572,0.2601,0.19431,0.170688
1,342,53.60900000005495,0.0309999999590218,52,40,False,True,381,510,463,1.3385826771653544,1.2152230971128608,1.101511879049676,0.2601,0.19431,0.176403
1,342,53.60900000005495,0.0309999999590218,52,40,False,True,384,516,454,1.34375,1.1822916666666667,1.1365638766519823,0.266256,0.198144,0.174336
1,342,53.64000000001397,0.0619999999180436,52,40,False,True,390,519,451,1.3307692307692307,1.1564102564102565,1.1507760532150777,0.269361,0.20241,0.17589
1,343,53.75,0.0,53,40,False,False,392,524,463,1.336734693877551,1.1811224489795917,1.1317494600431965,0.274576,0.205408,0.181496
1,343,53.75,0.0,53,40,False,False,392,524,460,1.336734693877551,1.1734693877551021,1.1391304347826088,0.274576,0.205408,0.18032
1,343,53.76500000001397,0.0150000000139698,53,40,False,False,392,527,460,1.344387755102041,1.1734693877551021,1.1456521739130434,0.277729,0.206584,0.18032
1,343,53.78100000007544,0.0310000000754371,53,40,False,False,392,527,460,1.344387755102041,1.1734693877551021,1.1456521739130434,0.277729,0.206584,0.18032
1,343,53.78100000007544,0.0310000000754371,53,40,False,False,392,527,460,1.344387755102041,1.1734693877551021,1.1456521739130434,0.277729,0.206584,0.18032
1,344,53.90600000007544,0.0160000000614672,54,40,False,False,395,527,460,1.3341772151898734,1.1645569620253164,1.1456521739130434,0.277729,0.208165,0.1817
1,344,53.92200000002049,0.0320000000065192,54,40,False,False,395,527,463,1.3341772151898734,1.1721518987341772,1.1382289416846652,0.277729,0.208165,0.182885
1,344,53.92200000002049,0.0320000000065192,54,40,False,False,395,527,463,1.3341772151898734,1.1721518987341772,1.1382289416846652,0.277729,0.208165,0.182885
1,344,53.93700000003446,0.0470000000204891,54,40,False,False,395,527,460,1.3341772151898734,1.1645569620253164,1.1456521739130434,0.277729,0.208165,0.1817
1,344,53.93700000003446,0.0470000000204891,54,40,False,False,395,524,463,1.3265822784810126,1.1721518987341772,1.1317494600431965,0.274576,0.20698,0.182885
1,345,54.04700000002049,0.0,55,40,False,True,401,524,469,1.3067331670822944,1.1695760598503742,1.11727078891258,0.274576,0.210124,0.188069
1,345,54.06200000003446,0.0150000000139698,55,40,False,False,401,513,463,1.2793017456359101,1.1546134663341645,1.1079913606911447,0.263169,0.205713,0.185663
1,345,54.078000000095926,0.0310000000754371,55,40,False,False,401,521,469,1.2992518703241895,1.1695760598503742,1.1108742004264391,0.271441,0.208921,0.188069
1,345,54.078000000095926,0.0310000000754371,55,40,False,True,401,524,469,1.3067331670822944,1.1695760598503742,1.11727078891258,0.274576,0.210124,0.188069
1,345,54.09400000004098,0.0470000000204891,55,40,False,False,401,521,469,1.2992518703241895,1.1695760598503742,1.1108742004264391,0.271441,0.208921,0.188069
1,346,54.23400000005495,0.0,56,40,False,False,410,516,472,1.2585365853658537,1.1512195121951219,1.0932203389830508,0.266256,0.21156,0.19352
1,346,54.23400000005495,0.0,56,40,False,False,410,516,469,1.2585365853658537,1.1439024390243901,1.1002132196162047,0.266256,0.21156,0.19229
1,346,54.25,0.0159999999450519,56,40,False,False,410,513,472,1.251219512195122,1.1512195121951219,1.0868644067796611,0.263169,0.21033,0.19352
1,346,54.26500000001397,0.0309999999590218,56,40,False,False,413,513,472,1.242130750605327,1.1428571428571428,1.0868644067796611,0.263169,0.211869,0.194936
1,346,54.26500000001397,0.0309999999590218,56,40,False,False,413,513,472,1.242130750605327,1.1428571428571428,1.0868644067796611,0.263169,0.211869,0.194936
1,347,54.39000000001397,0.0150000000139698,57,40,False,False,425,513,478,1.2070588235294117,1.1247058823529412,1.0732217573221758,0.263169,0.218025,0.20315
1,347,54.39000000001397,0.0150000000139698,57,40,False,False,422,513,478,1.2156398104265402,1.132701421800948,1.0732217573221758,0.263169,0.216486,0.201716
1,347,54.39000000001397,0.0150000000139698,57,40,False,False,425,513,478,1.2070588235294117,1.1247058823529412,1.0732217573221758,0.263169,0.218025,0.20315
1,347,54.42200000002049,0.0470000000204891,57,40,False,False,425,513,475,1.2070588235294117,1.1176470588235294,1.08,0.263169,0.218025,0.201875
1,347,54.43700000003446,0.0620000000344589,57,40,False,False,425,510,475,1.2,1.1176470588235294,1.0736842105263158,0.2601,0.21675,0.201875
1,348,54.54700000002049,0.0,58,40,False,False,445,501,478,1.1258426966292134,1.0741573033707865,1.0481171548117154,0.251001,0.222945,0.21271
1,348,54.54700000002049,0.0,58,40,False,False,448,498,478,1.1116071428571428,1.0669642857142858,1.0418410041841004,0.248004,0.223104,0.214144
1,348,54.56200000003446,0.0150000000139698,58,40,False,False,448,501,478,1.1183035714285714,1.0669642857142858,1.0481171548117154,0.251001,0.224448,0.214144
1,348,54.578000000095926,0.0310000000754371,58,40,False,False,448,501,478,1.1183035714285714,1.0669642857142858,1.0481171548117154,0.251001,0.224448,0.214144
1,348,54.578000000095926,0.0310000000754371,58,40,False,False,448,501,478,1.1183035714285714,1.0669642857142858,1.0481171548117154,0.251001,0.224448,0.214144
1,349,54.68700000003446,0.0,59,40,False,False,460,495,480,1.076086956521739,1.0434782608695652,1.03125,0.245025,0.2277,0.2208
1,349,54.68700000003446,0.0,59,40,False,False,460,495,478,1.076086956521739,1.0391304347826087,1.0355648535564854,0.245025,0.2277,0.21988
1,349,54.71900000004098,0.0320000000065192,59,40,False,False,460,495,478,1.076086956521739,1.0391304347826087,1.0355648535564854,0.245025,0.2277,0.21988
1,349,54.73400000005495,0.0470000000204891,59,40,False,False,460,495,478,1.076086956521739,1.0391304347826087,1.0355648535564854,0.245025,0.2277,0.21988
1,349,54.75,0.062999999965541,59,40,False,False,463,495,480,1.0691144708423326,1.0367170626349893,1.03125,0.245025,0.229185,0.22224
1,350,54.85900000005495,0.0,60,40,False,False,478,472,475,0.9874476987447699,0.9937238493723849,0.9936842105263158,0.222784,0.225616,0.22705
1,350,54.85900000005495,0.0,60,40,False,False,478,472,475,0.9874476987447699,0.9937238493723849,0.9936842105263158,0.222784,0.225616,0.22705
1,350,54.89000000001397,0.0309999999590218,60,40,False,False,478,472,478,0.9874476987447699,1.0,0.9874476987447699,0.222784,0.225616,0.228484
1,350,54.89000000001397,0.0309999999590218,60,40,False,False,478,469,478,0.9811715481171548,1.0,0.9811715481171548,0.219961,0.224182,0.228484
1,350,54.90600000007544,0.0470000000204891,60,40,False,False,478,469,478,0.9811715481171548,1.0,0.9811715481171548,0.219961,0.224182,0.228484
1,351,55.03100000007544,0.0,61,40,False,False,483,457,472,0.9461697722567288,0.9772256728778468,0.9682203389830508,0.208849,0.220731,0.227976
1,351,55.04700000002049,0.0159999999450519,61,40,False,False,483,454,475,0.9399585921325052,0.9834368530020704,0.9557894736842105,0.206116,0.219282,0.229425
1,351,55.06200000003446,0.0309999999590218,61,40,False,False,483,454,472,0.9399585921325052,0.9772256728778468,0.961864406779661,0.206116,0.219282,0.227976
1,351,55.06200000003446,0.0309999999590218,61,40,False,False,483,451,475,0.9337474120082816,0.9834368530020704,0.9494736842105264,0.203401,0.217833,0.229425
1,351,55.078000000095926,0.0470000000204891,61,40,False,False,483,451,469,0.9337474120082816,0.9710144927536232,0.9616204690831557,0.203401,0.217833,0.226527
1,352,55.18700000003446,0.0,62,40,False,False,492,434,472,0.8821138211382114,0.959349593495935,0.9194915254237288,0.188356,0.213528,0.232224
1,352,55.203000000095926,0.0160000000614672,62,40,False,False,492,431,475,0.8760162601626016,0.9654471544715447,0.9073684210526316,0.185761,0.212052,0.2337
1,352,55.23400000005495,0.0470000000204891,62,40,False,False,492,434,469,0.8821138211382114,0.9532520325203252,0.9253731343283582,0.188356,0.213528,0.230748
1,352,55.23400000005495,0.0470000000204891,62,40,False,False,492,434,469,0.8821138211382114,0.9532520325203252,0.9253731343283582,0.188356,0.213528,0.230748
1,352,55.25,0.062999999965541,62,40,False,False,492,434,472,0.8821138211382114,0.959349593495935,0.9194915254237288,0.188356,0.213528,0.232224
1,353,55.35900000005495,0.0,63,40,False,False,495,425,463,0.8585858585858586,0.9353535353535354,0.91792656587473,0.180625,0.210375,0.229185
1,353,55.375,0.0159999999450519,63,40,False,False,495,425,466,0.8585858585858586,0.9414141414141414,0.9120171673819742,0.180625,0.210375,0.23067
1,353,55.39000000001397,0.0309999999590218,63,40,False,False,498,425,463,0.8534136546184738,0.929718875502008,0.91792656587473,0.180625,0.21165,0.230574
1,353,55.39000000001397,0.0309999999590218,63,40,False,False,495,422,469,0.8525252525252526,0.9474747474747475,0.8997867803837953,0.178084,0.20889,0.232155
1,353,55.42200000002049,0.062999999965541,63,40,False,False,498,422,463,0.8473895582329317,0.929718875502008,0.9114470842332614,0.178084,0.210156,0.230574
1,354,55.53100000007544,0.0,64,40,False,True,507,416,463,0.8205128205128205,0.9132149901380671,0.8984881209503239,0.173056,0.210912,0.234741
1,354,55.53100000007544,0.0,64,40,False,True,507,416,466,0.8205128205128205,0.9191321499013807,0.8927038626609443,0.173056,0.210912,0.236262
1,354,55.54700000002049,0.0159999999450519,64,40,False,False,504,416,463,0.8253968253968254,0.9186507936507936,0.8984881209503239,0.173056,0.209664,0.233352
1,354,55.578000000095926,0.0470000000204891,64,40,False,True,504,410,475,0.8134920634920635,0.9424603174603174,0.8631578947368421,0.1681,0.20664,0.2394
1,354,55.578000000095926,0.0470000000204891,64,40,False,False,504,416,463,0.8253968253968254,0.9186507936507936,0.8984881209503239,0.173056,0.209664,0.233352
1,355,55.68700000003446,0.0,65,40,False,True,507,413,460,0.814595660749507,0.9072978303747534,0.8978260869565218,0.170569,0.209391,0.23322
1,355,55.68700000003446,0.0,65,40,False,True,507,410,460,0.8086785009861933,0.9072978303747534,0.8913043478260869,0.1681,0.20787,0.23322
1,355,55.703000000095926,0.0160000000614672,65,40,False,False,504,407,460,0.8075396825396826,0.9126984126984127,0.8847826086956522,0.165649,0.205128,0.23184
1,355,55.703000000095926,0.0160000000614672,65,40,False,False,501,407,460,0.812375249500998,0.9181636726546906,0.8847826086956522,0.165649,0.203907,0.23046
1,355,55.71900000004098,0.0320000000065192,65,40,False,False,501,407,460,0.812375249500998,0.9181636726546906,0.8847826086956522,0.165649,0.203907,0.23046
1,356,55.828000000095926,0.0,66,40,False,True,510,407,460,0.7980392156862746,0.9019607843137255,0.8847826086956522,0.165649,0.20757,0.2346
1,356,55.84400000004098,0.0159999999450519,66,40,False,False,507,407,460,0.8027613412228797,0.9072978303747534,0.8847826086956522,0.165649,0.206349,0.23322
1,356,55.84400000004098,0.0159999999450519,66,40,False,True,510,407,460,0.7980392156862746,0.9019607843137255,0.8847826086956522,0.165649,0.20757,0.2346
1,356,55.85900000005495,0.0309999999590218,66,40,False,False,507,407,460,0.8027613412228797,0.9072978303747534,0.8847826086956522,0.165649,0.206349,0.23322
1,356,55.89000000001397,0.0619999999180436,66,40,False,False,507,407,460,0.8027613412228797,0.9072978303747534,0.8847826086956522,0.165649,0.206349,0.23322
2,357,56.0,0.0,50,20,False,True,507,404,463,0.796844181459566,0.9132149901380671,0.8725701943844493,0.163216,0.204828,0.234741
2,357,56.0,0.0,50,20,False,True,507,410,457,0.8086785009861933,0.9013806706114399,0.8971553610503282,0.1681,0.20787,0.231699
2,357,56.01500000001397,0.0150000000139698,50,20,False,True,504,407,460,0.8075396825396826,0.9126984126984127,0.8847826086956522,0.165649,0.205128,0.23184
2,357,56.03100000007544,0.0310000000754371,50,20,False,True,507,407,460,0.8027613412228797,0.9072978303747534,0.8847826086956522,0.165649,0.206349,0.23322
2,357,56.04700000002049,0.0470000000204891,50,20,False,True,507,416,463,0.8205128205128205,0.9132149901380671,0.8984881209503239,0.173056,0.210912,0.234741
2,358,56.15600000007544,0.0,51,20,False,True,513,425,480,0.8284600389863548,0.935672514619883,0.8854166666666666,0.180625,0.218025,0.24624
2,358,56.17200000002049,0.0159999999450519,51,20,False,True,510,422,478,0.8274509803921568,0.9372549019607843,0.8828451882845189,0.178084,0.21522,0.24378
2,358,56.17200000002049,0.0159999999450519,51,20,False,True,510,431,480,0.8450980392156863,0.9411764705882353,0.8979166666666667,0.185761,0.21981,0.2448
2,358,56.18700000003446,0.0309999999590218,51,20,False,True,510,431,483,0.8450980392156863,0.9470588235294117,0.8923395445134575,0.185761,0.21981,0.24633
2,358,56.203000000095926,0.0470000000204891,51,20,False,True,507,436,489,0.8599605522682445,0.9644970414201184,0.8916155419222904,0.190096,0.221052,0.247923
2,359,56.328000000095926,0.0160000000614672,52,20,False,True,513,486,554,0.9473684210526315,1.0799220272904484,0.8772563176895307,0.236196,0.249318,0.284202
2,359,56.328000000095926,0.0160000000614672,52,20,False,True,516,492,560,0.9534883720930233,1.0852713178294573,0.8785714285714286,0.242064,0.253872,0.28896
2,359,56.34400000004098,0.0320000000065192,52,20,False,True,521,501,568,0.9616122840690979,1.09021113243762,0.8820422535211268,0.251001,0.261021,0.295928
2,359,56.35900000005495,0.0470000000204891,52,20,False,True,521,478,565,0.9174664107485605,1.0844529750479845,0.8460176991150442,0.228484,0.249038,0.294365
2,359,56.35900000005495,0.0470000000204891,52,20,False,True,521,507,571,0.9731285988483686,1.0959692898272553,0.8879159369527145,0.257049,0.264147,0.297491
2,360,56.46900000004098,0.0,53,20,False,True,516,527,577,1.0213178294573644,1.1182170542635659,0.9133448873483535,0.277729,0.271932,0.297732
2,360,56.46900000004098,0.0,53,20,False,True,516,536,586,1.0387596899224807,1.1356589147286822,0.9146757679180887,0.287296,0.276576,0.302376
2,360,56.48400000005495,0.0150000000139698,53,20,False,True,516,539,583,1.0445736434108528,1.12984496124031,0.9245283018867925,0.290521,0.278124,0.300828
2,360,56.5,0.0309999999590218,53,20,False,True,513,539,586,1.050682261208577,1.142300194931774,0.9197952218430034,0.290521,0.276507,0.300618
2,360,56.51500000001397,0.0459999999729916,53,20,False,True,507,539,592,1.0631163708086786,1.1676528599605522,0.910472972972973,0.290521,0.273273,0.300144
2,361,56.625,0.0,54,20,False,True,504,539,592,1.0694444444444444,1.1746031746031746,0.910472972972973,0.290521,0.271656,0.298368
2,361,56.64000000001397,0.0150000000139698,54,20,False,True,507,542,589,1.069033530571992,1.1617357001972386,0.9202037351443124,0.293764,0.274794,0.298623
2,361,56.64000000001397,0.0150000000139698,54,20,False,True,504,539,592,1.0694444444444444,1.1746031746031746,0.910472972972973,0.290521,0.271656,0.298368
2,361,56.65600000007544,0.0310000000754371,54,20,False,True,504,539,589,1.0694444444444444,1.1686507936507937,0.9151103565365025,0.290521,0.271656,0.296856
2,361,56.67200000002049,0.0470000000204891,54,20,False,True,501,530,589,1.0578842315369261,1.1756487025948104,0.8998302207130731,0.2809,0.26553,0.295089
2,362,56.78100000007544,0.0,55,20,False,True,495,527,580,1.0646464646464646,1.1717171717171717,0.9086206896551724,0.277729,0.260865,0.2871
2,362,56.78100000007544,0.0,55,20,False,True,495,527,580,1.0646464646464646,1.1717171717171717,0.9086206896551724,0.277729,0.260865,0.2871
2,362,56.79700000002049,0.0159999999450519,55,20,False,True,495,527,583,1.0646464646464646,1.1777777777777778,0.9039451114922813,0.277729,0.260865,0.288585
2,362,56.81200000003446,0.0309999999590218,55,20,False,True,495,524,580,1.0585858585858585,1.1717171717171717,0.903448275862069,0.274576,0.25938,0.2871
2,362,56.828000000095926,0.0470000000204891,55,20,False,True,495,527,580,1.0646464646464646,1.1717171717171717,0.9086206896551724,0.277729,0.260865,0.2871
2,363,56.93700000003446,0.0,56,20,False,True,495,524,601,1.0585858585858585,1.2141414141414142,0.8718801996672213,0.274576,0.25938,0.297495
2,363,56.93700000003446,0.0,56,20,False,True,489,501,607,1.0245398773006136,1.2413087934560327,0.8253706754530478,0.251001,0.244989,0.296823
2,363,56.953000000095926,0.0160000000614672,56,20,False,True,495,524,607,1.0585858585858585,1.2262626262626262,0.8632619439868204,0.274576,0.25938,0.300465
2,363,56.96900000004098,0.0320000000065192,56,20,False,True,495,524,609,1.0585858585858585,1.2303030303030302,0.8604269293924466,0.274576,0.25938,0.301455
2,363,56.98400000005495,0.0470000000204891,56,20,False,True,495,521,598,1.0525252525252524,1.208080808080808,0.8712374581939799,0.271441,0.257895,0.29601
2,364,57.10900000005495,0.0150000000139698,57,20,False,True,483,513,612,1.062111801242236,1.2670807453416149,0.8382352941176471,0.263169,0.247779,0.295596
2,364,57.10900000005495,0.0150000000139698,57,20,False,True,483,513,618,1.062111801242236,1.279503105590062,0.8300970873786407,0.263169,0.247779,0.298494
2,364,57.125,0.0309999999590218,57,20,False,True,486,510,615,1.0493827160493827,1.2654320987654322,0.8292682926829268,0.2601,0.24786,0.29889
2,364,57.14000000001397,0.0459999999729916,57,20,False,True,489,513,612,1.049079754601227,1.2515337423312884,0.8382352941176471,0.263169,0.250857,0.299268
2,364,57.14000000001397,0.0459999999729916,57,20,False,True,486,510,615,1.0493827160493827,1.2654320987654322,0.8292682926829268,0.2601,0.24786,0.29889
2,365,57.25,0.0,58,20,False,True,463,489,607,1.0561555075593954,1.3110151187904968,0.8056013179571664,0.239121,0.226407,0.281041
2,365,57.25,0.0,58,20,False,True,466,492,607,1.055793991416309,1.3025751072961373,0.8105436573311368,0.242064,0.229272,0.282862
2,365,57.26500000001397,0.0150000000139698,58,20,False,True,460,489,601,1.0630434782608695,1.3065217391304347,0.8136439267886856,0.239121,0.22494,0.27646
2,365,57.28100000007544,0.0310000000754371,58,20,False,True,451,489,604,1.0842572062084257,1.3392461197339247,0.8096026490066225,0.239121,0.220539,0.272404
2,365,57.29700000002049,0.0470000000204891,58,20,False,True,454,489,607,1.077092511013216,1.3370044052863437,0.8056013179571664,0.239121,0.222006,0.275578
2,366,57.40600000007544,0.0,59,20,False,True,404,434,595,1.0742574257425743,1.4727722772277227,0.7294117647058823,0.188356,0.175336,0.24038
2,366,57.42200000002049,0.0159999999450519,59,20,False,True,395,425,592,1.0759493670886076,1.4987341772151899,0.7179054054054054,0.180625,0.167875,0.23384
2,366,57.42200000002049,0.0159999999450519,59,20,False,True,401,422,595,1.0523690773067331,1.4837905236907731,0.7092436974789916,0.178084,0.169222,0.238595
2,366,57.43700000003446,0.0309999999590218,59,20,False,True,398,419,592,1.0527638190954773,1.4874371859296482,0.7077702702702703,0.175561,0.166762,0.235616
2,366,57.43700000003446,0.0309999999590218,59,20,False,True,395,413,595,1.0455696202531646,1.5063291139240507,0.6941176470588235,0.170569,0.163135,0.235025
2,367,57.578000000095926,0.0160000000614672,60,20,False,True,387,398,595,1.028423772609819,1.5374677002583979,0.66890756302521,0.158404,0.154026,0.230265
2,367,57.578000000095926,0.0160000000614672,60,20,False,True,372,387,592,1.0403225806451613,1.5913978494623655,0.6537162162162162,0.149769,0.143964,0.220224
2,367,57.59400000004098,0.0320000000065192,60,20,False,True,384,387,589,1.0078125,1.5338541666666667,0.6570458404074703,0.149769,0.148608,0.226176
2,367,57.60900000005495,0.0470000000204891,60,20,False,True,384,381,589,0.9921875,1.5338541666666667,0.6468590831918506,0.145161,0.146304,0.226176
2,367,57.60900000005495,0.0470000000204891,60,20,False,True,381,381,589,1.0,1.5459317585301837,0.6468590831918506,0.145161,0.145161,0.224409
2,368,57.71900000004098,0.0,61,20,False,True,375,372,571,0.992,1.5226666666666666,0.6514886164623468,0.138384,0.1395,0.214125
2,368,57.71900000004098,0.0,61,20,False,True,378,375,568,0.9920634920634921,1.5026455026455026,0.6602112676056338,0.140625,0.14175,0.214704
2,368,57.73400000005495,0.0150000000139698,61,20,False,False,375,363,568,0.968,1.5146666666666666,0.6390845070422535,0.131769,0.136125,0.213
2,368,57.75,0.0309999999590218,61,20,False,False,372,366,563,0.9838709677419355,1.5134408602150538,0.650088809946714,0.133956,0.136152,0.209436
2,368,57.76500000001397,0.0459999999729916,61,20,False,False,372,366,563,0.9838709677419355,1.5134408602150538,0.650088809946714,0.133956,0.136152,0.209436
2,369,57.875,0.0,62,20,False,False,372,363,565,0.9758064516129032,1.5188172043010753,0.6424778761061947,0.131769,0.135036,0.21018
2,369,57.89000000001397,0.0150000000139698,62,20,False,False,372,363,568,0.9758064516129032,1.5268817204301075,0.6390845070422535,0.131769,0.135036,0.211296
2,369,57.89000000001397,0.0150000000139698,62,20,False,False,372,360,565,0.967741935483871,1.5188172043010753,0.6371681415929203,0.1296,0.13392,0.21018
2,369,57.90600000007544,0.0310000000754371,62,20,False,False,372,363,568,0.9758064516129032,1.5268817204301075,0.6390845070422535,0.131769,0.135036,0.211296
2,369,57.90600000007544,0.0310000000754371,62,20,False,False,372,363,565,0.9758064516129032,1.5188172043010753,0.6424778761061947,0.131769,0.135036,0.21018
2,370,58.03100000007544,0.0,63,20,False,False,372,363,577,0.9758064516129032,1.5510752688172043,0.6291161178509532,0.131769,0.135036,0.214644
2,370,58.03100000007544,0.0,63,20,False,False,375,363,577,0.968,1.5386666666666666,0.6291161178509532,0.131769,0.136125,0.216375
2,370,58.04700000002049,0.0159999999450519,63,20,False,False,375,360,574,0.96,1.5306666666666666,0.627177700348432,0.1296,0.135,0.21525
2,370,58.06200000003446,0.0309999999590218,63,20,False,False,375,363,577,0.968,1.5386666666666666,0.6291161178509532,0.131769,0.136125,0.216375
